,new_region,date,nombre_de_trains_programmes,nombre_de_trains_ayant_circule,nombre_de_trains_annules,nombre_de_trains_en_retard_a_l_arrivee,taux_de_regularite,nombre_de_trains_a_l_heure_pour_un_train_en_retard_a_l_arrivee,annee,mois
204,Bretagne,2020-01-01,7664.0,7584.0,80.0,287.0,96.21571729957806,25.425087108013937,2020,1
519,Nouvelle Aquitaine,2020-02-01,16304.0,16018.0,286.0,1162.0,92.74566113122737,12.78485370051635,2020,2
677,Pays de la Loire,2020-02-01,12174.0,11941.0,233.0,689.0,94.22996398961561,16.330914368650216,2020,2
796,Provence-Alpes-Côte d'Azur,2020-02-01,13719.0,13297.0,422.0,1271.0,90.44145295931413,9.461841070023603,2020,2
205,Bretagne,2020-02-01,8733.0,8580.0,153.0,405.0,95.27972027972028,20.185185185185187,2020,2
206,Bretagne,2020-03-01,5306.0,5231.0,75.0,223.0,95.73695278149494,22.457399103139014,2020,3
520,Nouvelle Aquitaine,2020-03-01,9758.0,9287.0,471.0,734.0,92.0964789490686,11.65258855585831,2020,3
797,Provence-Alpes-Côte d'Azur,2020-03-01,9270.0,9002.0,268.0,728.0,91.91290824261276,11.365384615384615,2020,3
678,Pays de la Loire,2020-03-01,7478.0,7321.0,157.0,697.0,90.47944269908483,9.503586800573888,2020,3
521,Nouvelle Aquitaine,2020-04-01,2156.0,2151.0,5.0,158.0,92.65457926545793,12.613924050632912,2020,4
798,Provence-Alpes-Côte d'Azur,2020-04-01,2743.0,2737.0,6.0,122.0,95.54256485202777,21.434426229508198,2020,4
679,Pays de la Loire,2020-04-01,1925.0,1915.0,10.0,104.0,94.56919060052219,17.41346153846154,2020,4
207,Bretagne,2020-04-01,1129.0,1125.0,4.0,35.0,96.88888888888889,31.142857142857142,2020,4
799,Provence-Alpes-Côte d'Azur,2020-05-01,5902.0,5840.0,62.0,578.0,90.1027397260274,9.103806228373703,2020,5
680,Pays de la Loire,2020-05-01,3759.0,3736.0,23.0,226.0,93.95074946466809,15.530973451327434,2020,5
522,Nouvelle Aquitaine,2020-05-01,5861.0,5744.0,117.0,555.0,90.33774373259052,9.34954954954955,2020,5
208,Bretagne,2020-05-01,3209.0,3175.0,34.0,78.0,97.54330708661418,39.705128205128204,2020,5
209,Bretagne,2020-06-01,6606.0,6563.0,43.0,180.0,97.25735182081365,35.46111111111111,2020,6
681,Pays de la Loire,2020-06-01,9483.0,9387.0,96.0,559.0,94.04495578992223,15.792486583184258,2020,6
523,Nouvelle Aquitaine,2020-06-01,13548.0,13346.0,202.0,783.0,94.13307358009891,16.044699872286078,2020,6
800,Provence-Alpes-Côte d'Azur,2020-06-01,11070.0,10988.0,82.0,1200.0,89.07899526756462,8.156666666666666,2020,6
801,Provence-Alpes-Côte d'Azur,2020-07-01,13211.0,12837.0,374.0,1762.0,86.27405156968139,6.285471055618615,2020,7
682,Pays de la Loire,2020-07-01,11727.0,11555.0,172.0,733.0,93.65642578970143,14.763983628922237,2020,7
524,Nouvelle Aquitaine,2020-07-01,16851.0,16493.0,358.0,1215.0,92.63323834353969,12.574485596707818,2020,7
210,Bretagne,2020-07-01,7353.0,7307.0,46.0,278.0,96.19542904064596,25.284172661870503,2020,7
802,Provence-Alpes-Côte d'Azur,2020-08-01,14150.0,13857.0,293.0,1276.0,90.79165764595511,9.859717868338558,2020,8
211,Bretagne,2020-08-01,7562.0,7490.0,72.0,247.0,96.70226969292389,29.323886639676115,2020,8
683,Pays de la Loire,2020-08-01,12088.0,11919.0,169.0,586.0,95.08348015773136,19.339590443686006,2020,8
525,Nouvelle Aquitaine,2020-08-01,17298.0,16856.0,442.0,1410.0,91.63502610346464,10.954609929078014,2020,8
239,Centre,2020-09-01,10774.0,10680.0,94.0,676.0,93.67041198501873,14.798816568047338,2020,9
684,Pays de la Loire,2020-09-01,12922.0,12781.0,141.0,637.0,95.01603943353415,19.06436420722135,2020,9
212,Bretagne,2020-09-01,9351.0,9267.0,84.0,362.0,96.09366569547858,24.599447513812155,2020,9
803,Provence-Alpes-Côte d'Azur,2020-09-01,13728.0,13489.0,239.0,1173.0,91.3040255022611,10.499573742540495,2020,9
685,Pays de la Loire,2020-10-01,13064.0,12810.0,254.0,1179.0,90.79625292740047,9.865139949109414,2020,10
240,Centre,2020-10-01,10265.0,9995.0,270.0,897.0,91.02551275637819,10.142697881828317,2020,10
804,Provence-Alpes-Côte d'Azur,2020-10-01,13914.0,13555.0,359.0,1248.0,90.79306528956104,9.861378205128204,2020,10
213,Bretagne,2020-10-01,8979.0,8771.0,208.0,664.0,92.42959753733896,12.20933734939759,2020,10
805,Provence-Alpes-Côte d'Azur,2020-11-01,12066.0,11927.0,139.0,673.0,94.35734048796847,16.7221396731055,2020,11
241,Centre,2020-11-01,8530.0,8382.0,148.0,732.0,91.26700071581962,10.450819672131148,2020,11
214,Bretagne,2020-11-01,6937.0,6915.0,22.0,380.0,94.50469992769342,17.19736842105263,2020,11
686,Pays de la Loire,2020-11-01,10346.0,10226.0,120.0,946.0,90.74907099550167,9.809725158562367,2020,11
687,Pays de la Loire,2020-12-01,11922.0,11722.0,200.0,779.0,93.3543763862822,14.047496790757382,2020,12
242,Centre,2020-12-01,8883.0,8739.0,144.0,812.0,90.70831902963725,9.76231527093596,2020,12
215,Bretagne,2020-12-01,8515.0,8425.0,90.0,329.0,96.09495548961425,24.60790273556231,2020,12
806,Provence-Alpes-Côte d'Azur,2020-12-01,12535.0,12215.0,320.0,949.0,92.23086369218174,11.871443624868283,2020,12
807,Provence-Alpes-Côte d'Azur,2021-01-01,13048.0,12698.0,350.0,1030.0,91.88848637580722,11.328155339805825,2021,1
243,Centre,2021-01-01,9562.0,9416.0,146.0,764.0,91.88615123194562,11.324607329842932,2021,1
688,Pays de la Loire,2021-01-01,12921.0,12660.0,261.0,747.0,94.0995260663507,15.947791164658634,2021,1
216,Bretagne,2021-01-01,9071.0,8950.0,121.0,320.0,96.42458100558659,26.96875,2021,1
689,Pays de la Loire,2021-02-01,12584.0,12346.0,238.0,723.0,94.14385225984124,16.07607192254495,2021,2
244,Centre,2021-02-01,9346.0,9138.0,208.0,950.0,89.60385204639965,8.618947368421052,2021,2
808,Provence-Alpes-Côte d'Azur,2021-02-01,12032.0,11699.0,333.0,824.0,92.95666296264638,13.197815533980583,2021,2
217,Bretagne,2021-02-01,8524.0,8409.0,115.0,309.0,96.32536567962897,26.21359223300971,2021,2
690,Pays de la Loire,2021-03-01,13988.0,13870.0,118.0,560.0,95.96250901225667,23.767857142857142,2021,3
218,Bretagne,2021-03-01,9739.0,9679.0,60.0,216.0,97.76836450046493,43.81018518518518,2021,3
245,Centre,2021-03-01,10727.0,10560.0,167.0,755.0,92.85037878787878,12.986754966887418,2021,3
809,Provence-Alpes-Côte d'Azur,2021-03-01,13588.0,13288.0,300.0,834.0,93.72366044551475,14.93285371702638,2021,3
246,Centre,2021-04-01,7910.0,7811.0,99.0,511.0,93.45794392523365,14.285714285714286,2021,4
810,Provence-Alpes-Côte d'Azur,2021-04-01,10999.0,10802.0,197.0,677.0,93.7326421033142,14.955686853766617,2021,4
219,Bretagne,2021-04-01,5836.0,5798.0,38.0,174.0,96.99896516040013,32.32183908045977,2021,4
691,Pays de la Loire,2021-04-01,11717.0,11433.0,284.0,617.0,94.60334120528296,17.52998379254457,2021,4
247,Centre,2021-05-01,9821.0,9726.0,95.0,652.0,93.29631914456097,13.917177914110429,2021,5
220,Bretagne,2021-05-01,9071.0,8988.0,83.0,288.0,96.79572763684914,30.208333333333332,2021,5
811,Provence-Alpes-Côte d'Azur,2021-05-01,13618.0,13226.0,392.0,982.0,92.57523060638137,12.468431771894094,2021,5
692,Pays de la Loire,2021-05-01,12923.0,12737.0,186.0,590.0,95.36782601868572,20.58813559322034,2021,5
221,Bretagne,2021-06-01,9871.0,9747.0,124.0,368.0,96.2244793269724,25.48641304347826,2021,6
812,Provence-Alpes-Côte d'Azur,2021-06-01,13498.0,13105.0,393.0,1124.0,91.42312094620374,10.659252669039146,2021,6
693,Pays de la Loire,2021-06-01,13619.0,13387.0,232.0,761.0,94.31538059311272,16.59132720105125,2021,6
248,Centre,2021-06-01,10904.0,10792.0,112.0,714.0,93.38398813936249,14.11484593837535,2021,6
249,Centre,2021-07-01,10470.0,10355.0,115.0,531.0,94.87204249154998,18.50094161958569,2021,7
694,Pays de la Loire,2021-07-01,12612.0,12459.0,153.0,671.0,94.61433501886187,17.567809239940388,2021,7
813,Provence-Alpes-Côte d'Azur,2021-07-01,13664.0,13338.0,326.0,1206.0,90.95816464237517,10.059701492537313,2021,7
222,Bretagne,2021-07-01,8202.0,8094.0,108.0,413.0,94.8974549048678,18.598062953995157,2021,7
223,Bretagne,2021-08-01,8315.0,8245.0,70.0,235.0,97.1497877501516,34.08510638297872,2021,8
814,Provence-Alpes-Côte d'Azur,2021-08-01,13429.0,13165.0,264.0,998.0,92.41929358146601,12.191382765531062,2021,8
250,Centre,2021-08-01,10468.0,10332.0,136.0,407.0,96.0607820363918,24.385749385749385,2021,8
695,Pays de la Loire,2021-08-01,12937.0,12826.0,111.0,428.0,96.66302822392016,28.96728971962617,2021,8
696,Pays de la Loire,2021-09-01,13741.0,13507.0,234.0,803.0,94.0549344784186,15.820672478206724,2021,9
815,Provence-Alpes-Côte d'Azur,2021-09-01,14179.0,13917.0,262.0,998.0,92.82891427750234,12.944889779559118,2021,9
251,Centre,2021-09-01,10809.0,10719.0,90.0,592.0,94.47709674409926,17.10641891891892,2021,9
224,Bretagne,2021-09-01,9803.0,9640.0,163.0,408.0,95.76763485477179,22.627450980392158,2021,9
225,Bretagne,2021-10-01,9269.0,9127.0,142.0,528.0,94.21496658266682,16.285984848484848,2021,10
252,Centre,2021-10-01,9814.0,9602.0,212.0,995.0,89.6375755051031,8.650251256281408,2021,10
816,Provence-Alpes-Côte d'Azur,2021-10-01,13443.0,12980.0,463.0,1153.0,91.11710323574731,10.257588898525585,2021,10
697,Pays de la Loire,2021-10-01,13489.0,13151.0,338.0,993.0,92.44924340354346,12.243705941591138,2021,10
698,Pays de la Loire,2021-11-01,12306.0,12067.0,239.0,935.0,92.25159525979946,11.905882352941177,2021,11
817,Provence-Alpes-Côte d'Azur,2021-11-01,13665.0,13285.0,380.0,1290.0,90.28980052691004,9.2984496124031,2021,11
253,Centre,2021-11-01,9242.0,9075.0,167.0,976.0,89.24517906336088,8.298155737704919,2021,11
226,Bretagne,2021-11-01,9090.0,8971.0,119.0,706.0,92.1301973024189,11.706798866855523,2021,11
254,Centre,2021-12-01,10328.0,10174.0,154.0,742.0,92.70689994102615,12.711590296495958,2021,12
818,Provence-Alpes-Côte d'Azur,2021-12-01,13936.0,13543.0,393.0,1411.0,89.58133353023702,8.598157335223245,2021,12
227,Bretagne,2021-12-01,9508.0,9445.0,63.0,440.0,95.3414505029116,20.46590909090909,2021,12
699,Pays de la Loire,2021-12-01,13840.0,13594.0,246.0,939.0,93.09254082683537,13.477103301384451,2021,12
228,Bretagne,2022-01-01,9011.0,8915.0,116.0,286.0,96.79192372406057,30.17132867132867,2022,1
819,Provence-Alpes-Côte d'Azur,2022-01-01,13930.0,13760.0,301.0,992.0,92.79069767441861,12.870967741935484,2022,1
255,Centre,2022-01-01,9927.0,9781.0,166.0,738.0,92.4547592270729,12.253387533875339,2022,1
700,Pays de la Loire,2022-01-01,14074.0,13900.0,235.0,764.0,94.50359712230215,17.19371727748691,2022,1
256,Centre,2022-02-01,9034.0,8896.0,138.0,730.0,91.79406474820144,11.186301369863013,2022,2
820,Provence-Alpes-Côte d'Azur,2022-02-01,12910.0,12700.0,210.0,916.0,92.78740157480316,12.864628820960698,2022,2
701,Pays de la Loire,2022-02-01,13033.0,12816.0,217.0,711.0,94.45224719101124,17.025316455696203,2022,2
229,Bretagne,2022-02-01,8486.0,8423.0,63.0,244.0,97.10316989196248,33.52049180327869,2022,2
821,Provence-Alpes-Côte d'Azur,2022-03-01,14389.0,14125.0,264.0,1050.0,92.56637168141593,12.452380952380953,2022,3
257,Centre,2022-03-01,10959.0,10749.0,210.0,797.0,92.58535677737464,12.486825595984943,2022,3
702,Pays de la Loire,2022-03-01,14659.0,14441.0,218.0,785.0,94.5640883595319,17.396178343949046,2022,3
230,Bretagne,2022-03-01,9969.0,9854.0,115.0,295.0,97.00629186117312,32.40338983050847,2022,3
258,Centre,2022-04-01,10035.0,9720.0,315.0,599.0,93.83744855967078,15.22704507512521,2022,4
231,Bretagne,2022-04-01,8916.0,8871.0,45.0,255.0,97.1254649983091,33.78823529411765,2022,4
703,Pays de la Loire,2022-04-01,13612.0,13395.0,217.0,660.0,95.07278835386339,19.295454545454547,2022,4
822,Provence-Alpes-Côte d'Azur,2022-04-01,12767.0,12490.0,277.0,1198.0,90.40832666132906,9.425709515859767,2022,4
704,Pays de la Loire,2022-05-01,14224.0,14035.0,189.0,768.0,94.52796579978624,17.274739583333332,2022,5
823,Provence-Alpes-Côte d'Azur,2022-05-01,13293.0,13042.0,251.0,1166.0,91.05965342738844,10.1852487135506,2022,5
232,Bretagne,2022-05-01,9867.0,9764.0,103.0,334.0,96.57927079065956,28.233532934131738,2022,5
259,Centre,2022-05-01,10657.0,10563.0,94.0,801.0,92.41692700937234,12.187265917602996,2022,5
233,Bretagne,2022-06-01,9619.0,9488.0,151.0,486.0,94.87774030354132,18.522633744855966,2022,6
260,Centre,2022-06-01,10521.0,10406.0,165.0,1011.0,90.28445127810879,9.292779426310583,2022,6
705,Pays de la Loire,2022-06-01,14093.0,13931.0,201.0,882.0,93.66879620989161,14.794784580498867,2022,6
824,Provence-Alpes-Côte d'Azur,2022-06-01,13425.0,13265.0,309.0,1302.0,90.18469656992085,9.188172043010752,2022,6
825,Provence-Alpes-Côte d'Azur,2022-07-01,13256.0,12941.0,315.0,1611.0,87.55119387991654,7.032898820608318,2022,7
261,Centre,2022-07-01,10255.0,10113.0,142.0,1320.0,86.94749332542273,6.661363636363636,2022,7
706,Pays de la Loire,2022-07-01,12277.0,12131.0,146.0,788.0,93.50424532190256,14.394670050761421,2022,7
234,Bretagne,2022-07-01,7647.0,7552.0,95.0,429.0,94.31938559322033,16.603729603729604,2022,7
826,Provence-Alpes-Côte d'Azur,2022-08-01,13983.0,13524.0,459.0,1636.0,87.90298728186927,7.266503667481663,2022,8
235,Bretagne,2022-08-01,8484.0,8373.0,111.0,375.0,95.52131852382658,21.328,2022,8
262,Centre,2022-08-01,10778.0,10661.0,117.0,825.0,92.26151392927493,11.922424242424242,2022,8
707,Pays de la Loire,2022-08-01,13271.0,13096.0,175.0,737.0,94.37232742822236,16.769335142469473,2022,8
708,Pays de la Loire,2022-09-01,14034.0,13830.0,204.0,853.0,93.83224873463485,15.213364595545135,2022,9
236,Bretagne,2022-09-01,9580.0,9493.0,87.0,357.0,96.23933424628673,25.591036414565828,2022,9
827,Provence-Alpes-Côte d'Azur,2022-09-01,13546.0,13279.0,267.0,1212.0,90.87280668725055,9.956270627062706,2022,9
263,Centre,2022-09-01,10800.0,10676.0,124.0,794.0,92.56275758711128,12.445843828715365,2022,9
237,Bretagne,2022-10-01,9399.0,9313.0,86.0,560.0,93.98690003221303,15.630357142857143,2022,10
264,Centre,2022-10-01,10114.0,9958.0,156.0,933.0,90.6306487246435,9.67309753483387,2022,10
709,Pays de la Loire,2022-10-01,13677.0,13423.0,254.0,1152.0,91.41771586083588,10.651909722222221,2022,10
828,Provence-Alpes-Côte d'Azur,2022-10-01,13798.0,13403.0,395.0,1383.0,89.6814146086697,8.691250903832248,2022,10
265,Centre,2022-11-01,10214.0,10045.0,169.0,970.0,90.3434544549527,9.355670103092784,2022,11
710,Pays de la Loire,2022-11-01,13582.0,13391.0,191.0,1050.0,92.15891270256142,11.753333333333334,2022,11
238,Bretagne,2022-11-01,9165.0,9038.0,127.0,541.0,94.01416242531533,15.706099815157117,2022,11
829,Provence-Alpes-Côte d'Azur,2022-11-01,13574.0,13178.0,396.0,1555.0,88.20003035361967,7.47459807073955,2022,11
